TimeGenerated,UserPrincipalName,AppDisplayName,IPAddress,City,Country,ResultType,ResultDescription,DeviceOS,Browser
2026-08-03T18:29:45Z,joel.kerr@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-03T18:31:56Z,liam.doyle@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-03T18:33:43Z,seth.lane@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-03T18:49:05Z,felix.hart@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-03T18:51:10Z,felix.hart@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-03T18:51:53Z,amelia.frost@cloudora.io,Outlook Web,203.0.113.14,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-03T18:53:27Z,cole.burke@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-03T19:08:13Z,joel.kerr@cloudora.io,Microsoft Teams,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-03T19:14:42Z,amelia.frost@cloudora.io,SharePoint Online,203.0.113.14,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-03T19:15:37Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-03T19:16:41Z,nina.cole@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-03T19:16:42Z,finn.gale@cloudora.io,Outlook Web,198.51.100.24,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-03T19:20:15Z,daniel.reeve@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-03T19:25:23Z,dean.page@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-04T07:32:56Z,olivia.kaur@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T07:35:18Z,arjun.mehta@cloudora.io,SharePoint Online,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T07:46:40Z,priya.nair@cloudora.io,Microsoft 365,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T07:47:06Z,gwen.muir@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T07:48:50Z,mira.shah@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-04T07:48:57Z,liam.doyle@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T07:55:54Z,daniel.reeve@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T07:57:31Z,isla.grant@cloudora.io,SharePoint Online,203.0.113.15,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T07:59:13Z,james.holt@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,50126,Invalid username or password,Windows 11,Edge 126
2026-08-04T07:59:49Z,james.holt@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T08:00:28Z,ryan.boyd@cloudora.io,Microsoft Teams,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T08:01:24Z,dina.said@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T08:02:03Z,olivia.kaur@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T08:03:24Z,dean.page@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-04T08:05:54Z,chloe.price@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T08:07:25Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T08:08:52Z,felix.hart@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T08:11:50Z,leah.stone@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T08:14:17Z,ethan.wells@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-04T08:17:45Z,lena.voss@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T08:20:53Z,arjun.mehta@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T08:22:35Z,aria.reid@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T08:23:28Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T08:28:20Z,dina.said@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T08:31:13Z,chloe.price@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T08:38:54Z,maya.chen@cloudora.io,Microsoft Teams,203.0.113.11,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T08:45:28Z,kian.patel@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T08:51:53Z,olivia.kaur@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T08:52:23Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T08:53:03Z,maya.chen@cloudora.io,Outlook Web,203.0.113.11,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T08:55:36Z,mira.shah@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T08:57:58Z,hugo.marsh@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T08:58:22Z,lucas.ford@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T08:59:11Z,seth.lane@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-04T09:01:08Z,cole.burke@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T09:03:17Z,joel.kerr@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-04T09:03:35Z,omar.farah@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T09:05:15Z,olivia.kaur@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T09:11:34Z,sofia.marino@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T09:13:26Z,cole.burke@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T09:13:31Z,priya.nair@cloudora.io,Microsoft Teams,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T09:16:32Z,felix.hart@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-04T09:21:14Z,isla.grant@cloudora.io,Cloudora Admin Portal,203.0.113.15,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T09:21:51Z,omar.farah@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T09:23:39Z,arjun.mehta@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T09:33:54Z,ruth.dean@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T09:35:04Z,adam.clark@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T09:35:30Z,olivia.kaur@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T09:36:54Z,ryan.boyd@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T09:40:37Z,arjun.mehta@cloudora.io,Microsoft Teams,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T09:45:33Z,hugo.marsh@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T09:53:50Z,priya.nair@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T09:59:22Z,noah.bishop@cloudora.io,Cloudora Admin Portal,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T10:05:16Z,gwen.muir@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,50126,Invalid username or password,Windows 10,Edge 126
2026-08-04T10:06:36Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T10:09:27Z,liam.doyle@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T10:12:00Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T10:13:17Z,arjun.mehta@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T10:21:29Z,isla.grant@cloudora.io,Azure Portal,203.0.113.15,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T10:27:09Z,aria.reid@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T10:30:39Z,olivia.kaur@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T10:31:15Z,james.holt@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T10:35:08Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T10:47:33Z,rhys.owen@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T10:48:16Z,ruth.dean@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T10:48:45Z,noah.bishop@cloudora.io,Cloudora Admin Portal,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T10:56:02Z,felix.hart@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-04T10:56:54Z,rhys.owen@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T10:58:52Z,ryan.boyd@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T10:59:21Z,finn.gale@cloudora.io,Cloudora Admin Portal,198.51.100.24,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T11:01:36Z,daniel.reeve@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T11:02:51Z,maya.chen@cloudora.io,Azure Portal,203.0.113.11,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T11:05:37Z,daniel.reeve@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T11:05:50Z,priya.nair@cloudora.io,Microsoft Teams,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T11:08:00Z,liam.doyle@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T11:09:39Z,liam.doyle@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T11:20:49Z,aria.reid@cloudora.io,Cloudora Admin Portal,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T11:22:04Z,ethan.wells@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-04T11:23:03Z,joel.kerr@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-04T11:23:22Z,adam.clark@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T11:29:58Z,zara.aziz@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T11:31:33Z,nina.cole@cloudora.io,SharePoint Online,198.51.100.22,Manchester,United Kingdom,50126,Invalid username or password,Windows 11,Chrome 126
2026-08-04T11:32:10Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T11:42:39Z,emma.hayes@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T11:43:27Z,leah.stone@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T11:54:11Z,liam.doyle@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,50126,Invalid username or password,Windows 11,Edge 126
2026-08-04T11:54:32Z,mira.shah@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T11:54:46Z,liam.doyle@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T11:55:25Z,noah.bishop@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T11:56:09Z,liam.doyle@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T11:58:38Z,mira.shah@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-04T12:09:45Z,freya.lynn@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T12:10:12Z,amelia.frost@cloudora.io,Azure Portal,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T12:15:13Z,chloe.price@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,50126,Invalid username or password,Windows 10,Edge 126
2026-08-04T12:16:00Z,chloe.price@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T12:23:00Z,cole.burke@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T12:24:07Z,amelia.frost@cloudora.io,Cloudora Admin Portal,203.0.113.14,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T12:27:23Z,daniel.reeve@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T12:28:48Z,maya.chen@cloudora.io,Azure Portal,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T12:31:36Z,felix.hart@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-04T12:35:14Z,omar.farah@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T12:39:42Z,hugo.marsh@cloudora.io,SharePoint Online,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T12:41:44Z,lucas.ford@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T12:44:31Z,zara.aziz@cloudora.io,SharePoint Online,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T12:50:25Z,noah.bishop@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T12:50:33Z,seth.lane@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T12:54:39Z,kian.patel@cloudora.io,Microsoft Teams,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-04T12:59:14Z,hugo.marsh@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T13:04:44Z,aria.reid@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T13:05:15Z,jude.ross@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T13:06:08Z,aria.reid@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T13:08:17Z,adam.clark@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T13:08:24Z,nina.cole@cloudora.io,Microsoft 365,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T13:20:08Z,chloe.price@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T13:23:57Z,ethan.wells@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-04T13:26:33Z,adam.clark@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-04T13:27:46Z,rhys.owen@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T13:32:01Z,ruth.dean@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-04T13:35:29Z,emma.hayes@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T13:38:06Z,adam.clark@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-04T13:39:37Z,olivia.kaur@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T13:41:56Z,alba.vega@cloudora.io,Microsoft 365,198.51.100.22,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T13:47:40Z,zara.aziz@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T13:47:58Z,freya.lynn@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T13:57:19Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T14:03:37Z,priya.nair@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T14:03:59Z,jude.ross@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T14:05:08Z,maya.chen@cloudora.io,Outlook Web,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T14:09:22Z,felix.hart@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-04T14:09:23Z,tara.kemp@cloudora.io,SharePoint Online,203.0.113.14,London,United Kingdom,50126,Invalid username or password,Windows 11,Edge 126
2026-08-04T14:10:30Z,tara.kemp@cloudora.io,Microsoft Teams,203.0.113.14,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T14:11:12Z,lucas.ford@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T14:12:08Z,freya.lynn@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T14:12:58Z,ryan.boyd@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T14:22:23Z,priya.nair@cloudora.io,Microsoft Teams,203.0.113.10,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-04T14:25:08Z,ryan.boyd@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T14:37:36Z,chloe.price@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-04T14:46:08Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-04T14:47:27Z,james.holt@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-04T14:48:50Z,nina.cole@cloudora.io,Cloudora Admin Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-04T14:49:14Z,daniel.reeve@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T14:52:27Z,arjun.mehta@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,50126,Invalid username or password,iOS 17,Mobile Safari
2026-08-04T14:53:20Z,leah.stone@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-04T14:53:21Z,arjun.mehta@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-04T15:05:36Z,hugo.marsh@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
